Field,ID,RA,DEC,X,Y,FWHM,FWHM_n,ISOarea,KRON_RADIUS,MU_MAX_INST,PETRO_RADIUS,SEX_FLAGS_DET,SEX_NUMBER_DET,CLASS_STAR,s2n_DET_PStotal,THETA,ELLIPTICITY,ELONGATION,FLUX_RADIUS_20,FLUX_RADIUS_50,FLUX_RADIUS_70,FLUX_RADIUS_90,s2n_r_PStotal,s2n_J0660_PStotal,s2n_i_PStotal,FWHM_r,FWHM_n_r,FWHM_J0660,FWHM_n_J0660,FWHM_i,FWHM_n_i,SEX_FLAGS_r,SEX_FLAGS_J0660,SEX_FLAGS_i,CLASS_STAR_r,CLASS_STAR_J0660,CLASS_STAR_i,r_PStotal,e_r_PStotal,g_PStotal,e_g_PStotal,i_PStotal,e_i_PStotal,u_PStotal,e_u_PStotal,z_PStotal,e_z_PStotal,J0378_PStotal,e_J0378_PStotal,J0395_PStotal,e_J0395_PStotal,J0410_PStotal,e_J0410_PStotal,J0430_PStotal,e_J0430_PStotal,J0515_PStotal,e_J0515_PStotal,J0660_PStotal,e_J0660_PStotal,J0861_PStotal,e_J0861_PStotal,r_psf,e_r_psf,g_psf,e_g_psf,i_psf,e_i_psf,u_psf,e_u_psf,z_psf,e_z_psf,J0378_psf,e_J0378_psf,J0395_psf,e_J0395_psf,J0410_psf,e_J0410_psf,J0430_psf,e_J0430_psf,J0515_psf,e_J0515_psf,J0660_psf,e_J0660_psf,J0861_psf,e_J0861_psf
b'STRIPE82-0087',b'iDR4_3_STRIPE82-0087_0122083',300.6139930226647,-0.2433836495104379,4573.9536,8489.319,0.00050971244,1.0448554,3.0576775e-06,3.9811668,17.028393,3.9599998,3,122083,0.89079374,-1.0,-70.47122,0.099038124,1.1099249,1.2236806,2.484742,3.90887,7.314631,117.22194,311.03122,119.392456,0.00052109855,1.0777643,0.00073890924,1.4309784,0.00047106404,1.0158315,3,3,3,1,1.0,1,17.80333,0.009383751,18.39789,0.012872107,17.56992,0.009189441,19.833841,0.06512652,17.427717,0.012929648,19.586533,0.11342166,19.468647,0.120247334,18.940138,0.062339984,18.802568,0.051863033,18.189991,0.026194492,15.694861,0.0035365631,17.49712,0.016519146,17.809385,0.021,18.446136,0.02,17.595785,0.016,19.89236,0.079,17.4534,0.029,,,,,18.956137,0.064,18.870136,0.065,18.238136,0.032,15.681386,0.012,17.5564,0.028
b'STRIPE82-0087',b'iDR4_3_STRIPE82-0087_0124409',300.54684502365103,-0.2172118093283483,5013.4766,8660.642,0.0005099984,1.0454416,1.8206019e-06,3.2231438,17.725115,5.2799997,3,124409,0.9484734,-1.0,-49.13412,0.12923783,1.1484191,1.1476873,2.2684479,3.3633597,5.702128,74.97293,134.69658,81.06196,0.0005234662,1.0826613,0.0010819625,2.0953386,0.00047451138,1.0232656,3,3,3,1,1.0,1,18.468828,0.014659358,19.23976,0.023165178,18.10785,0.013583127,20.682117,0.13581657,18.008461,0.02069591,20.353947,0.2143935,20.71237,0.35930422,19.928518,0.14116646,19.831697,0.12071412,19.087572,0.051748734,17.212318,0.008159487,18.041622,0.025055842,18.504843,0.025,19.26393,0.033,18.155846,0.028,,,18.019377,0.046,,,,,,,,,19.12493,0.06,17.107843,0.023,18.111378,0.044
b'STRIPE82-0087',b'iDR4_3_STRIPE82-0087_0126176',301.0082364763339,-0.2006968469244125,1993.2601,8768.69,0.00047397893,0.97160554,2.1006945e-06,3.8847458,17.145123,4.62,3,126176,0.9697448,-1.0,-58.70364,0.055287838,1.0585234,1.1008953,2.1415477,3.1663136,5.3167505,100.24924,152.68558,125.72311,0.00050365896,1.0416948,0.0015517182,3.0050716,0.00045481074,0.98078185,3,3,3,1,1.0,1,17.967415,0.010405448,19.110115,0.021096416,17.45128,0.008455151,23.610495,1.9029849,17.208359,0.010906449,21.22971,0.46794388,22.139347,1.3530751,20.798038,0.3158072,20.175013,0.16350491,19.044395,0.049720746,16.897049,0.0068319375,17.24429,0.013760225,17.56019,0.015,18.185623,0.017,17.340946,0.014,19.66613,0.067,17.25955,0.023,19.265131,0.097,19.36513,0.134,18.678623,0.061,18.623623,0.058,18.002625,0.03,17.58619,0.017,17.32055,0.026
b'STRIPE82-0087',b'iDR4_3_STRIPE82-0087_0149000',300.8326793757786,-0.0966842540679776,3142.4165,9449.608,0.00048904,1.0024791,1.5405093e-06,3.3826854,17.596571,4.62,2,149000,0.97877973,-1.0,-78.7634,0.07544261,1.0815986,1.0882795,2.0554905,2.9539104,4.7359095,77.391815,97.088455,72.65935,0.0005001125,1.0343598,0.00095435826,1.8482189,0.00046902054,1.0114248,2,2,2,1,,1,18.369669,0.013759348,18.828016,0.017231254,18.210196,0.01499143,19.852549,0.06587831,18.160547,0.023934562,19.516768,0.1044076,19.567379,0.13149635,19.038538,0.067722775,19.007929,0.060684536,18.657007,0.036801323,17.681473,0.010967945,18.149899,0.027795006,18.349,0.022,18.835436,0.028,18.225698,0.028,19.933615,0.083,18.175983,0.048,,,19.525969,0.146,19.00948,0.079,19.086437,0.081,18.684437,0.049,,,18.147984,0.046
b'STRIPE82-0088',b'iDR4_3_STRIPE82-0088_0028438',300.2623359290871,0.3134643470094505,6875.749,2970.4243,0.0005454913,0.95874614,1.6105324e-06,3.9208758,17.368849,4.62,0,28438,0.9796982,-1.0,-70.96346,0.162673,1.1942766,1.1585639,2.2364519,3.210682,5.168554,65.07037,84.930824,81.62252,0.0006615673,0.9942649,0.0005698523,1.0161005,0.0005299319,1.0264459,0,0,0,1,1.0,1,18.02575,0.016642159,18.993473,0.029784625,17.592184,0.013103787,20.249323,0.07535089,17.36746,0.015485117,20.137598,0.1565896,19.931425,0.19522394,19.316193,0.10253973,19.183558,0.09537652,18.295063,0.044105187,17.511349,0.012750513,17.160252,0.020116074,18.032877,0.027,18.955116,0.037,17.587608,0.024,20.354475,0.083,17.359772,0.036,,,,,19.348116,0.118,,,18.318115,0.048,17.534876,0.02,17.164772,0.031
b'STRIPE82-0088',b'iDR4_3_STRIPE82-0088_0042202',300.3642859921396,0.4559445687669112,6208.407,3903.0425,0.00056131266,0.9865535,1.8206019e-06,3.5680544,17.324898,5.2799997,2,42202,0.9803892,-1.0,21.642231,0.015524924,1.0157697,1.2207398,2.2925107,3.2078483,4.900358,72.016014,80.18493,78.03212,0.0006723127,1.010414,0.00053919584,0.9614371,0.0005107265,0.9892461,2,2,2,1,1.0,1,17.880184,0.015500146,18.537199,0.022399286,17.670406,0.013940374,19.792637,0.055837307,17.512272,0.01752528,19.557606,0.100979045,19.265394,0.11681659,18.808582,0.06957203,18.718836,0.0678268,18.134605,0.040755883,17.606121,0.013921053,17.352184,0.023632461,17.86741,0.021,18.536518,0.027,17.691433,0.027,19.851969,0.062,17.53146,0.036,19.572426,0.11,,,18.821518,0.08,18.719519,0.075,18.140518,0.046,17.64541,0.021,17.372461,0.039
b'STRIPE82-0088',b'iDR4_3_STRIPE82-0088_0114804',299.83394520837595,1.187587987608303,9679.171,8692.545,0.0005522631,0.97064817,1.5871914e-06,3.7424579,17.566877,4.62,0,114804,0.9786582,-1.0,89.93302,0.037136197,1.0385685,1.1993043,2.248207,3.1779172,4.899161,60.430744,68.29365,73.207924,0.00066000165,0.9919119,0.0019059433,3.3984768,0.00053359894,1.0335486,0,0,0,1,1.0,1,18.080572,0.017818825,18.848656,0.028315522,17.742262,0.015423152,21.0119,0.15317601,17.5784,0.018616328,20.406569,0.20796897,20.101387,0.24583995,19.64848,0.14461648,19.316788,0.113910355,18.630337,0.060121454,17.743917,0.015767278,17.672974,0.0306156,18.052946,0.024,18.824154,0.034,17.760202,0.029,20.974792,0.146,17.60752,0.043,,,,,,,19.304155,0.123,18.612154,0.066,17.962946,0.107,17.62652,0.045
b'STRIPE82-0088',b'iDR4_3_STRIPE82-0088_0124834',300.3187428889341,1.3872496376542585,6506.3027,9999.11,0.0005585325,0.9816671,2.1240355e-06,4.4584045,17.287142,5.2799997,3,124834,0.9790586,-1.0,-83.78675,0.09990156,1.1109896,1.2605782,2.455335,3.5936239,6.083989,70.8093,92.885826,98.13092,0.00068005605,1.0220515,0.00058760634,1.0477576,0.0005221999,1.0114694,3,3,3,1,1.0,1,17.844826,0.015658107,18.986504,0.032327153,17.323427,0.011383554,21.510914,0.23963562,17.13413,0.013082845,20.940832,0.33133823,20.75041,0.42717063,20.498856,0.31999892,19.742321,0.1693998,18.850044,0.07353769,17.36152,0.011936585,17.208553,0.021233523,17.846561,0.026,19.044086,0.041,17.33967,0.021,,,17.149328,0.027,,,,,,,,,18.980087,0.093,17.527561,0.037,17.232328,0.038
b'STRIPE82-0088',b'iDR4_3_STRIPE82-0088_0125217',299.77561904555125,1.415541931749039,10060.704,10184.977,0.0005568277,0.9786708,1.3304399e-06,1.82,17.621172,5.2799997,0,125217,0.97241986,-1.0,58.19922,0.06397933,1.0683525,1.0382323,1.8108498,2.393606,3.1571844,59.632908,155.72183,67.82517,0.0006681314,1.00413,0.0010342606,1.8441844,0.0005069711,0.9819721,0,0,0,1,1.0,1,18.0493,0.01875139,18.83908,0.029770544,17.80534,0.016604666,27.032558,0.0,17.744387,0.02103789,20.775698,0.28665382,20.48575,0.34499124,19.69191,0.16367708,19.231564,0.11467727,18.733116,0.07011914,16.405445,0.0071807518,17.808605,0.033777624,18.045769,0.026,18.838491,0.036,17.815912,0.034,,,17.703012,0.041,,,,,,,,,18.730492,0.082,17.966768,0.116,17.741013,0.048
b'STRIPE82-0089',b'iDR4_3_STRIPE82-0089_0011273',301.3294293792842,-1.2449194725834083,9167.561,1933.2567,0.0005004061,1.0027847,1.7505788e-06,3.9063823,17.111109,3.9599998,3,11273,0.98130256,-1.0,79.55991,0.03969699,1.041338,1.0949953,2.1063879,3.0501091,5.2297444,83.08235,90.61371,85.16821,0.00050629134,0.9437378,0.0019401828,3.481374,0.00045172765,1.0341427,3,3,3,1,1.0,1,17.803963,0.013134149,18.37224,0.019115813,17.622532,0.013007278,19.890928,0.06136827,17.493704,0.018280478,19.375849,0.08356934,19.195766,0.12933166,18.84129,0.074923955,18.93349,0.09377523,18.203669,0.04231291,17.38177,0.012042505,17.58585,0.026971258,17.855068,0.023,18.409567,0.027,17.637877,0.025,19.911287,0.063,17.486284,0.04,19.420008,0.104,,,18.86279,0.082,,,18.231789,0.05,17.750364,0.064,17.583624,0.044
b'STRIPE82-0089',b'iDR4_3_STRIPE82-0089_0017822',301.3750751665409,-1.1692188114619833,8868.873,2428.8716,0.0004841478,0.9702041,1.2604168e-06,3.021791,17.493515,4.62,0,17822,0.97566307,-1.0,-36.035297,0.03339821,1.0345522,1.0855097,1.9503875,2.7503521,4.3073387,61.01259,65.798195,66.83054,0.00051399256,0.95809305,0.0017034145,3.056528,0.00043216892,0.9893668,0,0,0,1,1.0,1,18.276545,0.017784666,19.079927,0.030310363,17.97565,0.016381219,20.898508,0.13489924,17.836426,0.023789642,20.399672,0.19524021,20.27844,0.32571724,20.026733,0.19600613,19.67766,0.16784517,18.830437,0.0667322,17.891384,0.01649116,17.912174,0.034407344,18.318127,0.028,19.086897,0.038,18.020306,0.031,20.914776,0.125,17.87273,0.042,,,,,,,,,18.893896,0.076,18.081125,0.048,17.91073,0.05
b'STRIPE82-0089',b'iDR4_3_STRIPE82-0089_0054985',301.1981561011855,-0.7561973129110575,10027.214,5132.302,0.0004928556,0.9876541,1.3537809e-06,4.337325,17.603226,4.62,3,54985,0.97673666,-1.0,56.830822,0.03863579,1.0401884,1.1024891,2.1123903,3.021669,4.823673,58.87375,60.83961,61.444492,0.0005429914,1.0121474,0.0019050997,3.4184227,0.00042606593,0.97539526,3,3,3,1,1.0,1,18.333117,0.018217383,18.89468,0.026592286,18.09961,0.017752554,20.215553,0.08170167,18.080336,0.028090138,20.135555,0.16032797,20.059555,0.27803847,19.32684,0.10915677,19.190147,0.11082382,18.73169,0.061950102,17.97647,0.01762874,18.066223,0.037743848,18.351448,0.03,18.899426,0.036,18.104277,0.032,20.280748,0.095,18.055832,0.05,,,,,,,19.263426,0.125,18.706425,0.067,18.295448,0.068,18.052834,0.053
b'STRIPE82-0089',b'iDR4_3_STRIPE82-0089_0064620',301.78623024652205,-0.639348239065073,6178.133,5897.4863,0.0004988213,0.999609,1.9139661e-06,3.7001657,16.9626,4.62,0,64620,0.98193014,-1.0,60.456203,0.015667379,1.0159168,1.086813,2.0854132,3.0148122,5.0085154,95.63024,97.4453,102.68207,0.000544671,1.0152783,0.0016747429,3.0050812,0.00043708744,1.0006268,0,0,0,1,1.0,1,17.657125,0.011717283,18.295712,0.017850965,17.416363,0.010518731,19.743126,0.06141396,17.274734,0.014571739,19.257109,0.0850408,19.176285,0.14339001,18.686985,0.065304354,18.597832,0.070740215,17.993084,0.035586577,17.33355,0.0114990305,17.352345,0.021426894,17.71068,0.016,18.346926,0.023,17.447636,0.018,19.904665,0.073,17.279112,0.038,19.410084,0.096,,,18.775927,0.081,18.696926,0.08,18.068926,0.046,17.52968,0.038,17.387112,0.036
b'STRIPE82-0089',b'iDR4_3_STRIPE82-0089_0086473',302.02904421998534,-0.3973711905372766,4588.8535,7481.3535,0.000511219,1.0244533,1.4471451e-06,3.9335866,17.563803,4.62,2,86473,0.97727656,-1.0,-14.24368,0.046999395,1.0493172,1.1377413,2.1508853,3.1250167,5.4187255,63.41749,78.8798,70.20959,0.0005762365,1.0741171,0.0006811061,1.2221453,0.00043993248,1.00714,2,2,2,1,1.0,1,18.248213,0.01754099,18.904367,0.026579933,17.965462,0.015735066,20.870617,0.14956802,17.86249,0.023681032,20.188858,0.18449612,20.626524,0.50507754,19.531258,0.12826051,19.29763,0.12375215,18.557617,0.05363971,17.667542,0.014102539,17.936718,0.034052372,18.275629,0.027,18.957022,0.039,17.995377,0.029,,,17.899334,0.046,,,,,19.648022,0.142,,,18.63002,0.065,18.139627,0.069,17.979334,0.053
b'STRIPE82-0089',b'iDR4_3_STRIPE82-0089_0124777',301.853067134618,-0.0286738018283022,5740.7124,9894.836,0.0005109368,1.0238876,1.0736883e-06,4.024045,17.83263,5.2799997,0,124777,0.97725374,-1.0,30.897413,0.019695044,1.0200907,1.1204296,2.1043248,3.0185263,5.2122793,52.97122,57.15734,57.121964,0.0005925056,1.1044431,0.0005301189,0.9512208,0.00045059153,1.0315418,0,0,0,1,1.0,1,18.476849,0.020944811,19.108112,0.031824496,18.216204,0.01960795,20.130733,0.07711176,18.136528,0.02952884,19.980429,0.14323092,20.276201,0.34565344,19.513813,0.13385455,19.583363,0.16418651,18.810091,0.067490935,18.121178,0.019410845,17.73457,0.02891931,18.525536,0.035,19.178755,0.048,18.22844,0.038,20.224174,0.091,18.199205,0.063,,,,,,,,,18.888756,0.075,18.206535,0.031,17.800205,0.046
b'STRIPE82-0090',b'iDR4_3_STRIPE82-0090_0006041',302.4913608918298,0.0820321263380193,1562.4036,1455.4927,0.00037203447,0.96035486,8.636189e-07,3.9146392,17.093676,3.9599998,0,6041,0.9818141,-1.0,-78.6609,0.08668226,1.0949092,0.82559675,1.5162874,2.0856152,3.4640045,57.950672,63.908955,58.128902,0.0003647709,0.9282363,0.00039226672,0.9852466,0.00035780534,0.9792268,0,0,0,1,1.0,1,18.453665,0.018406179,19.062702,0.025840387,18.172686,0.018567482,20.6105,0.15732053,18.05157,0.028693538,20.205685,0.15313865,19.83168,0.1780425,19.361244,0.09718191,19.353727,0.08513351,18.721441,0.04905611,18.152107,0.016690157,17.926414,0.030327072,18.46109,0.033,19.092077,0.039,18.163685,0.039,,,18.069809,0.048,,,19.728247,0.181,19.345078,0.106,19.373077,0.085,18.719078,0.06,18.137089,0.028,17.94781,0.054
b'STRIPE82-0090',b'iDR4_3_STRIPE82-0090_0071504',302.34131476248183,0.6806349640699487,2545.0405,5373.8857,0.00036854635,0.95135075,1.3537809e-06,3.8124409,16.224907,3.3,2,71504,0.9822963,-1.0,85.02425,0.0684917,1.0735277,0.815787,1.4983376,2.152171,3.4908814,106.98273,119.73467,118.84459,0.00037572838,0.95611995,0.00036735114,0.9226667,0.00035217602,0.96382076,2,2,2,1,1.0,1,17.638489,0.009949271,18.566505,0.017072635,17.253643,0.00885959,21.15889,0.24925011,17.040825,0.011795902,20.59623,0.21084768,19.785143,0.15908094,19.26105,0.08129649,18.979387,0.057942845,18.137535,0.030175513,17.248274,0.0088896565,16.880917,0.013190451,17.644236,0.017,18.561329,0.026,17.256126,0.023,,,17.046331,0.033,,,,,19.259329,0.081,18.96933,0.071,18.13633,0.034,17.271236,0.016,16.900331,0.025
b'STRIPE82-0091',b'iDR4_3_STRIPE82-0091_0031511',303.6374031763581,-1.0301421960797272,3338.718,3339.4329,0.0003876961,0.93867606,1.0270062e-06,3.7850542,17.063366,4.62,0,31511,0.9801179,-1.0,55.561333,0.049197495,1.0517431,0.86654204,1.6191213,2.2466364,3.7856762,66.89157,71.84571,77.1023,0.00045606046,0.9764547,0.00067439995,1.6227937,0.00036962575,0.94487274,0,0,0,1,1.0,1,18.226305,0.016204294,18.877308,0.022643048,17.938543,0.013954633,20.5769,0.14008367,17.797934,0.01944545,20.037006,0.13054976,20.107622,0.18904063,19.39868,0.09289326,19.490992,0.09669236,18.788607,0.047729235,17.927166,0.015086923,17.917404,0.027057083,18.261366,0.03,18.908249,0.037,17.966385,0.033,,,17.824444,0.045,,,,,19.46625,0.112,19.63225,0.122,18.835249,0.069,18.028366,0.049,17.967443,0.048
b'STRIPE82-0091',b'iDR4_3_STRIPE82-0091_0075658',302.71703452685585,-0.5108779110450055,9362.663,6738.217,0.00041098607,0.9950649,1.377122e-06,3.7407556,17.016134,3.9599998,0,75658,0.9810075,-1.0,-76.65152,0.107099354,1.1199454,0.93283594,1.7463442,2.492446,4.1623487,73.64209,71.0369,85.64805,0.00047834532,1.024168,0.001416106,3.4075444,0.00039858988,1.0189136,0,0,0,1,1.0,1,18.108028,0.014493805,18.82221,0.02164696,17.8239,0.012722581,20.265087,0.11049754,17.66769,0.016946925,19.895557,0.11818148,19.86781,0.15710272,19.314512,0.08707473,19.256828,0.07995727,18.64635,0.042021222,17.801136,0.015025345,17.692966,0.021852706,18.119732,0.03,18.833347,0.03,17.841501,0.031,20.281736,0.134,17.699675,0.043,19.819736,0.119,,,19.364347,0.105,19.284348,0.086,18.655348,0.064,18.119732,0.042,17.718674,0.042
b'STRIPE82-0091',b'iDR4_3_STRIPE82-0091_0119885',303.2078827410705,0.0292590736254975,6149.888,10274.09,0.00042715907,1.0342224,1.1437114e-06,4.2929087,17.103989,3.9599998,0,119885,0.98142725,-1.0,-0.42811278,0.047952652,1.050368,0.961118,1.7634553,2.5252566,4.200969,67.85872,76.899086,77.93988,0.0004683374,1.0027404,0.00042780596,1.02942,0.00039223218,1.0026615,0,0,0,1,1.0,1,18.176096,0.01650408,18.895939,0.024738107,17.925753,0.0144495405,20.562817,0.14527695,17.8854,0.02050742,19.79505,0.108489975,19.874422,0.15822576,19.101301,0.08106006,18.960997,0.06965169,18.347525,0.03639981,17.915592,0.014563838,17.685555,0.02224245,18.21862,0.027,18.920998,0.041,17.9546,0.032,20.376902,0.142,17.909185,0.049,,,19.856903,0.132,19.336998,0.112,19.016998,0.091,18.425,0.051,17.965622,0.026,17.705187,0.04
b'STRIPE82-0092',b'iDR4_3_STRIPE82-0092_0000259',303.1114563147124,0.0291673496676431,6781.082,1109.3964,0.00045671334,1.477933,5.135031e-07,5.031876,17.725224,5.2799997,0,259,0.28791752,-1.0,4.16919,0.08633274,1.0944904,1.0296342,1.892993,2.9068696,5.0402904,39.94798,53.606438,37.409557,0.0004448164,1.3929435,0.00037892302,1.1169034,0.0007458781,2.5949516,0,0,0,1,1.0,1,18.3083,0.026585262,19.674477,0.056556165,17.954302,0.028349215,23.784653,3.9361463,17.776527,0.05010315,99.0,99.0,20.748846,0.65492964,20.76733,0.5193061,20.85838,0.44185594,19.4258,0.10509886,17.85576,0.019811569,17.52364,0.023646604,19.196787,0.431,20.099192,0.11,18.469553,0.216,,,18.250193,0.145,,,,,,,,,19.460192,0.101,17.894787,0.046,,
b'STRIPE82-0092',b'iDR4_3_STRIPE82-0092_0014655',303.10667535565346,0.2087082608867304,6812.328,2284.7024,0.00028867813,0.9341679,7.2357255e-07,3.8248537,16.572973,3.3,0,14655,0.98266053,-1.0,6.09665,0.046519816,1.0487895,0.72017825,1.2494955,1.839596,3.4264274,57.674213,96.29992,61.228546,0.00029471112,0.9228885,0.0012935218,3.8127506,0.00029163065,1.0145994,0,0,0,1,1.0,1,17.87534,0.018570201,19.191917,0.036645725,17.380964,0.01731173,99.0,99.0,17.159655,0.029022127,22.141924,1.8808346,21.170412,0.90799195,20.064169,0.26095873,20.067245,0.20747086,19.107805,0.07672863,17.020687,0.011121731,17.199516,0.018156186,17.91321,0.042,19.164478,0.067,17.386839,0.035,,,17.168617,0.08,,,,,,,,,19.082478,0.084,17.31921,0.095,17.252617,0.043
b'STRIPE82-0092',b'iDR4_3_STRIPE82-0092_0027279',302.9017851650206,0.3615496395641222,8153.4204,3285.2224,0.00030519356,0.9876121,5.835263e-07,4.1457734,16.876936,3.9599998,0,27279,0.9744999,-1.0,1.1870035,0.0715583,1.0770736,0.7229474,1.343016,1.947328,3.6430862,45.296947,49.17942,38.276344,0.00030636496,0.9593826,0.0010803766,3.184489,0.0002935051,1.0211207,0,0,0,1,1.0,1,18.211899,0.023934333,18.819714,0.027926791,17.972805,0.02820408,20.535488,0.20168316,17.959381,0.058125835,20.058754,0.29463518,19.537773,0.21205951,19.399633,0.14553396,19.281847,0.10521,18.572004,0.05008365,17.864506,0.022044834,17.94985,0.032272786,18.218594,0.047,18.799524,0.047,17.983904,0.054,,,17.913237,0.116,,,,,,,19.248524,0.097,18.595524,0.073,18.126595,0.113,17.987236,0.057
b'STRIPE82-0092',b'iDR4_3_STRIPE82-0092_0091993',303.2120500532397,1.148082947109916,6122.4526,8433.478,0.00031029092,1.0041074,6.302084e-07,4.5598254,16.99976,4.62,0,91993,0.9994389,-1.0,-16.116795,0.052047074,1.0549047,0.7531111,1.3726722,2.0319955,3.560289,43.94754,59.87089,40.87874,0.00033619185,1.0527855,0.0013980373,4.1208177,0.0002858073,0.9943396,0,0,0,1,,1,18.263073,0.025099337,18.892693,0.030417567,17.928476,0.027074914,20.548779,0.23276696,17.757015,0.04842954,20.085777,0.3343868,19.590849,0.24849983,19.474482,0.16348049,19.430403,0.12487673,18.679876,0.05615408,17.727657,0.018423878,17.825935,0.029232565,18.284212,0.05,,,17.933376,0.057,,,17.817417,0.098,,,,,,,19.493288,0.115,18.72729,0.066,,,17.850418,0.055
b'STRIPE82-0093',b'iDR4_3_STRIPE82-0093_0000546',304.6491617963412,-1.3652330574520026,5992.925,1146.0433,0.00048116877,1.1523947,1.6572146e-06,3.8794048,17.123474,3.9599998,2,546,0.97848094,-1.0,-43.442616,0.07124698,1.0767125,1.0923419,2.095029,3.0950034,5.722258,76.542694,85.24235,83.28739,0.0004318115,1.0170249,0.00045825992,1.1582114,0.0004999043,1.3179086,2,2,2,1,1.0,1,18.107986,0.013895377,19.175323,0.029100569,17.792274,0.012739162,22.160027,0.53398436,17.507637,0.015763076,21.22797,0.33565044,21.072718,0.46166468,19.948366,0.14379452,19.703178,0.10626706,18.948233,0.050533798,17.836483,0.012477242,17.536732,0.019491987,18.19299,0.031,19.250984,0.042,17.917307,0.048,,,17.582113,0.044,,,,,,,19.770985,0.106,19.036985,0.058,17.87699,0.032,17.597113,0.043
b'STRIPE82-0093',b'iDR4_3_STRIPE82-0093_0013839',304.2890835288939,-1.2056913034132537,8349.441,2190.2063,0.0004538041,1.0868566,1.4238041e-06,4.7010055,17.42042,3.9599998,3,13839,0.9752686,-1.0,18.637405,0.05428016,1.0573956,1.0230207,2.0332,3.0542886,5.5303817,66.34142,81.109055,67.32588,0.00047404174,1.1164877,0.00040595763,1.026022,0.00041468654,1.0932473,3,3,3,1,1.0,1,18.357105,0.016177753,19.033386,0.026530067,18.125542,0.016035961,20.26173,0.10263903,18.007298,0.023078065,20.36105,0.15988639,20.454329,0.26070386,19.396933,0.09156933,19.605114,0.0985338,18.881777,0.04787633,17.963844,0.013232249,18.018608,0.027578603,18.375078,0.027,19.060394,0.04,18.120861,0.03,,,18.052315,0.05,,,,,19.476395,0.092,19.623394,0.105,18.922394,0.061,18.218079,0.085,18.050316,0.051
b'STRIPE82-0093',b'iDR4_3_STRIPE82-0093_0018067',305.08894150578857,-1.1557629697214276,3114.8506,2517.1077,0.00041303382,0.98921216,1.6105324e-06,3.7533386,16.509392,3.9599998,0,18067,0.9825709,-1.0,64.228775,0.06490862,1.0694141,0.93538135,1.7457489,2.5620296,4.411955,102.38302,114.08229,102.730316,0.00040690714,0.9583689,0.0017129816,4.329409,0.0003637553,0.9589761,0,0,0,1,1.0,1,17.668438,0.010555405,18.170406,0.01510718,17.507544,0.010474058,19.550377,0.058357876,17.389746,0.014659206,19.089092,0.05715528,19.097378,0.08479279,18.684343,0.05247679,18.546719,0.04332658,18.02823,0.026364908,17.343597,0.0094729345,17.404652,0.01792346,17.698328,0.022,18.19828,0.023,17.51369,0.023,19.555504,0.071,17.419825,0.03,19.096504,0.057,19.104504,0.082,18.75928,0.072,18.57328,0.05,18.05028,0.037,17.597328,0.088,17.423824,0.029
b'STRIPE82-0093',b'iDR4_3_STRIPE82-0093_0026121',304.709902043699,-1.0606953734768476,5595.444,3139.553,0.00038031075,0.9108407,1.8906251e-06,2.8909225,16.224802,3.3,0,26121,0.9828149,-1.0,-34.483,0.054417968,1.0575497,0.84743255,1.6255227,2.3504193,3.8107266,114.564064,135.1437,140.95618,0.00045998627,1.0833836,0.00040403497,1.0211626,0.0003605713,0.9505821,0,0,0,1,1.0,1,17.525904,0.00963005,18.238083,0.015043219,17.058094,0.0076711276,20.091984,0.089488015,16.896248,0.009959753,21.011696,0.29503015,20.011515,0.18390869,18.941065,0.061296213,18.658958,0.045482185,17.884962,0.023029482,17.14833,0.008163588,16.938244,0.01273471,17.51011,0.079,,,17.138027,0.067,19.85856,0.151,16.904634,0.03,,,,,18.88315,0.098,18.61215,0.066,17.866152,0.05,17.147112,0.044,16.900635,0.076
b'STRIPE82-0093',b'iDR4_3_STRIPE82-0093_0039573',304.2116733489644,-0.892165823061745,8856.293,4242.448,0.000421699,1.0099652,2.0540124e-06,3.7179968,16.53364,3.9599998,3,39573,0.98246324,-1.0,-19.541544,0.02822572,1.0290456,0.9649594,1.84926,2.690723,4.5816016,116.47919,115.24274,125.81082,0.00043918556,1.0343927,0.0018262895,4.6157846,0.00038225198,1.0077393,3,3,3,1,1.0,1,17.512009,0.009375805,18.237286,0.015233274,17.228739,0.008649696,20.055225,0.08663422,17.141548,0.011822174,19.641277,0.09009925,19.364403,0.10457869,18.826162,0.056620173,18.7024,0.047563136,18.01103,0.02512312,17.24308,0.009476399,17.161552,0.014825283,17.528027,0.017,18.247545,0.023,17.236292,0.019,20.12552,0.107,17.137184,0.028,19.59614,0.099,19.36314,0.098,18.873545,0.067,18.745544,0.065,18.037544,0.037,17.435028,0.096,17.188185,0.027
